1261,45.52169,-73.67288,2021-06-25,condo,56,3,1,1,0,2004,0,1,0,323500
1262,45.61542,-73.51098,2021-06-25,duplex,142.69,7,3,1,1,1962,242.8,0,1,732000
1263,45.53599,-73.59644,2021-06-25,condo,77.4,4,2,1,0,2008,0,3,0,457200
1264,45.43853,-73.61521,2021-06-25,condo,94.76,8,2,1,0,1996,120.8,3,1,546500
1265,45.54127,-73.6469,2021-06-25,condo,79.71,4,2,1,0,2001,0,2,1,424500
1266,45.50144,-73.5764,2021-06-25,condo,69.03,4,2,1,0,0,0,11,0,440500
1267,45.54974,-73.61131,2021-06-25,duplex,201.32,12.5,4,2,1,1956,203.2,0,1,838500
1268,45.58642,-73.52909,2021-06-25,condo,86.03,7,2,1,0,2005,0,4,1,377600
1269,45.60936,-73.5369,2021-06-25,condo,97.08,6,3,1,0,2010,0,2,1,398100
1270,45.61404,-73.53063,2021-06-25,condo,70.61,4,1,1,0,2010,0,2,0,300800
1271,45.53335,-73.56128,2021-06-25,condo,65.96,5,1,1,0,1918,0,1,0,386600
1272,45.54573,-73.53945,2021-06-25,condo,106.84,5,2,1,0,2013,0,2,0,379300
1273,45.54625,-73.54859,2021-06-25,condo,92.9,5,3,1,0,2009,0,3,1,475200
1274,45.53411,-73.57068,2021-06-25,maison,178.37,11,4,2,0,1900,156.1,2,0,1107900
1275,45.51547,-73.71855,2021-06-25,maisonenrange,200.67,7,4,2,1,2010,140,3,1,988900
1276,45.51555,-73.63058,2021-06-25,penthouse,84.08,4,1,1,1,2011,0,5,1,646600
1277,45.53455,-73.56415,2021-06-25,condo,96.62,5,2,1,0,1910,0,1,0,475800
1278,45.56536,-73.58367,2021-06-25,condo,54.35,5,1,1,0,0,278.7,2,0,299200
1279,45.4453,-73.8019,2021-06-25,maison,241.55,14,4,2,2,1975,1045.2,2,1,1266300
1280,45.53944,-73.58467,2021-06-25,condo,78.6,3,1,1,0,1997,0,4,0,365700
1281,45.46167,-73.55787,2021-06-25,condo,72,4,1,1,0,1990,0,20,1,404100
1282,45.47798,-73.58893,2021-06-25,condo,104.24,5,2,1,0,2010,0,1,1,714200
